"ISO","Country.x","Region","Subregion","Econ_Level","Year","GDP_Growth_percent","Rem_Ratio_percent","Trade_GDP_Ratio_percent","Investment_Rate_percent","Savings_Rate_percent","FDI_Ratio_percent","Financial_Development","Econ_Freedom_Index","Administration","Migrant_Stock","Remittance_million","Remittance_per_capita","GDP_Mil","FDI","Population_million"
"PRY","Paraguay","Western Hemisphere","South America","EM",2009,0.5,0.68,16.61,18.72,21.422,0.13,0.11,7.04,0.409643260237955,NA,377.3,61.21,55529,-71.325,6.16397
"PRY","Paraguay","Western Hemisphere","South America","EM",2010,12.44,0.66,21.43,23.8,23.982,0.74,0.13,7.11,0.412517688466015,0.7658,409.89,65.6,62437,-461.965,6.248017
"PRY","Paraguay","Western Hemisphere","South America","EM",2011,6.43,0.81,24.39,24.577,25.17,0.87,0.13,7.2,0.412559916570135,NA,540.67,85.36,66449,-581.242,6.333981
"PRY","Paraguay","Western Hemisphere","South America","EM",2012,-3.15,0.99,23.67,21.302,20.443,1.08,0.13,7.1,0.377677362293306,NA,634.1,98.75,64357,-697.081,6.42151
"PRY","Paraguay","Western Hemisphere","South America","EM",2013,12.15,0.86,24.75,22.331,23.935,0.34,0.13,7.08,0.369013453640994,NA,623.28,95.74,72178,-245.347,6.510273
"PRY","Paraguay","Western Hemisphere","South America","EM",2014,4.47,0.67,24.5,22.542,22.416,0.55,0.12,7.02,0.371683788792521,NA,506.64,76.77,75404,-411.892,6.599524
"PRY","Paraguay","Western Hemisphere","South America","EM",2015,1.76,0.72,19.33,20.848,20.447,0.4,0.13,7.04,0.368250400035487,0.8456,553.64,82.77,76730,-308.1297518,6.688746
"PRY","Paraguay","Western Hemisphere","South America","EM",2016,6.27,0.81,18.72,20.194,23.814,0.52,0.13,7.11,0.372334195365088,NA,656.86,96.91,81538,-425.334459,6.777878
"PRY","Paraguay","Western Hemisphere","South America","EM",2017,6.07,0.81,20.29,21.194,24.307,0.67,0.17,7.17,0.370415758056226,NA,704.07,102.53,86486,-576.1813741,6.867058
"PRY","Paraguay","Western Hemisphere","South America","EM",2018,5.84,0.75,20.02,22.775,22.797,0.5,0.17,7.23,0.379106979494106,NA,682.87,98.17,91535,-457.6369536,6.956069
"PRY","Paraguay","Western Hemisphere","South America","EM",2019,1.75,0.72,17.05,22.409,21.808,0.56,0.18,NA,0.39668441954948,NA,665.99,94.54,93141,-522.3362124,7.044639
"PRY","Paraguay","Western Hemisphere","South America","EM",2020,0.3,0.62,15.81,22.469,24.038,0.61,NA,NA,0.394135809600137,0.8965,583.71,81.84,93422,-568.3334651,7.13253
"PER","Peru","Western Hemisphere","South America","EM",1981,15.44,NA,11.98,32.171,29.012,0.2,0.24,NA,0.533363123350863,NA,NA,NA,62222,-125,17.985398
"PER","Peru","Western Hemisphere","South America","EM",1982,5.84,NA,9.88,31.315,31.011,0.07,0.24,NA,0.533754210386544,NA,NA,NA,65853,-48,18.42642
"PER","Peru","Western Hemisphere","South America","EM",1983,-5.78,NA,8.52,22.24,23.558,0.06,0.28,NA,0.532261570705831,NA,NA,NA,62048,-38,18.870988
"PER","Peru","Western Hemisphere","South America","EM",1984,7.55,NA,8.04,18.962,25.141,-0.13,0.25,NA,0.519862811127519,NA,NA,NA,66730,89,19.319746
"PER","Peru","Western Hemisphere","South America","EM",1985,5.32,NA,7.02,17.04,24.057,0,0.2,2.97,0.49592520970556,NA,NA,NA,70279,-1,19.772871
"PER","Peru","Western Hemisphere","South America","EM",1986,14.36,NA,6.7,19.839,19.941,0.03,0.16,NA,0.468582245346679,NA,NA,NA,80373,-22,20.230385
"PER","Peru","Western Hemisphere","South America","EM",1987,10.4,NA,6.71,20.638,20.654,0.04,0.14,NA,0.468311924360477,NA,NA,NA,88734,-32,20.691285
"PER","Peru","Western Hemisphere","South America","EM",1988,-6.23,NA,6.75,24.039,23.135,0.03,0.17,NA,0.470051688740384,NA,NA,NA,83208,-26,21.153462
"PER","Peru","Western Hemisphere","South America","EM",1989,-10.03,NA,8.22,17.911,21.818,0.08,0.16,NA,0.466671148161222,NA,NA,NA,74864,-59,21.614193
"PER","Peru","Western Hemisphere","South America","EM",1990,-1.54,0.12,8.42,15.205,15.859,0.06,0.17,4.29,0.438703749535844,0.3132,87,3.94,73713,-41,22.071433
"PER","Peru","Western Hemisphere","South America","EM",1991,5.68,0.19,8.87,15.9,13.662,-0.01,0.16,NA,0.433169234488967,NA,148,6.57,77897,7,22.522383
"PER","Peru","Western Hemisphere","South America","EM",1992,1.73,0.3,9.09,16.014,10.532,-0.1,0.18,NA,0.40993559626136,NA,240,10.45,79242,79,22.966822
"PER","Peru","Western Hemisphere","South America","EM",1993,7.74,0.34,8.44,17.795,10.463,0.89,0.18,NA,0.360825813629614,NA,289,12.35,85373,-760.5889592,23.408135
"PER","Peru","Western Hemisphere","South America","EM",1994,14.71,0.48,9.68,20.969,12.841,3.36,0.2,NA,0.361299698760492,NA,473,19.83,97928,-3289.186723,23.851405
"PER","Peru","Western Hemisphere","South America","EM",1995,9.66,0.56,11.4,21.672,12.672,2.37,0.18,6.45,0.363314730678526,0.5055,599,24.65,107392,-2548.9815,24.299168
"PER","Peru","Western Hemisphere","South America","EM",1996,4.68,0.53,11.16,19.726,12.904,3.1,0.2,NA,0.366376261037001,NA,597,24.12,112419,-3488.159,24.753825
"PER","Peru","Western Hemisphere","South America","EM",1997,8.31,0.52,11.65,21.134,15.151,1.69,0.23,NA,0.363081563750214,NA,636,25.23,121764,-2054.26,25.210957
"PER","Peru","Western Hemisphere","South America","EM",1998,0.73,0.53,10.35,20.841,14.65,1.29,0.23,NA,0.371674876465504,NA,647,25.22,122653,-1581.907453,25.65807
"PER","Peru","Western Hemisphere","South America","EM",1999,2.96,0.53,9.02,18.184,15.351,1.43,0.21,NA,0.372840713343137,NA,670,25.69,126284,-1812.0088,26.078295
"PER","Peru","Western Hemisphere","South America","EM",2000,4.99,0.54,10.15,17.443,14.379,0.61,0.23,7.46,0.389843370415287,0.6941,717.66,27.12,132586,-809.69676,26.459944
"PER","Peru","Western Hemisphere","South America","EM",2001,2.82,0.55,9.63,16.506,14.157,0.78,0.2,7.68,0.536428921020684,NA,753.21,28.11,136330,-1069.86,26.799289
"PER","Peru","Western Hemisphere","South America","EM",2002,7.12,0.48,9.8,16.682,14.652,1.48,0.22,7.75,0.513757898248398,NA,705.38,26.03,146039,-2155.836815,27.100964
"PER","Peru","Western Hemisphere","South America","EM",2003,6.1,0.56,10.6,17.227,15.635,0.82,0.23,7.73,0.513323776834879,NA,868.5,31.73,154946,-1275.007073,27.372217
"PER","Peru","Western Hemisphere","South America","EM",2004,7.78,0.68,13.36,16.121,16.219,0.96,0.21,7.73,0.514367985107829,NA,1132.71,41,167008,-1599.038389,27.624226
"PER","Peru","Western Hemisphere","South America","EM",2005,9.6,0.79,15.38,15.387,16.951,1.41,0.23,7.69,0.511367416614293,0.969,1440.07,51.68,183033,-2578.719365,27.86614
"PER","Peru","Western Hemisphere","South America","EM",2006,10.78,0.91,18.55,18.799,22.131,1.71,0.26,7.65,0.502133891291824,NA,1837.49,65.39,202770,-3466.531061,28.102055
"PER","Peru","Western Hemisphere","South America","EM",2007,11.43,0.94,20.92,22.267,23.757,2.4,0.29,7.62,0.498555717860836,NA,2130.81,75.21,225954,-5425.384335,28.33305
"PER","Peru","Western Hemisphere","South America","EM",2008,11.27,0.97,22.84,27.123,22.781,2.46,0.27,7.7,0.499558865272346,NA,2443.64,85.55,251409,-6187.851655,28.562321
"PER","Peru","Western Hemisphere","South America","EM",2009,1.82,0.94,16.91,20.313,19.793,2.35,0.29,7.7,0.498940632855764,NA,2408.7,83.66,255984,-6019.939961,28.792663
"PER","Peru","Western Hemisphere","South America","EM",2010,9.71,0.9,21.71,24.42,22.028,2.86,0.3,7.81,0.501613531057849,1.2991,2533.91,87.29,280852,-8018.357085,29.02768
"PER","Peru","Western Hemisphere","South America","EM",2011,8.68,0.88,25.79,24.43,22.456,2.4,0.29,7.83,0.528264744900493,NA,2696.96,92.16,305218,-7339.667559,29.264314
"PER","Peru","Western Hemisphere","South America","EM",2012,4.22,0.88,27.27,24.056,20.901,3.73,0.3,7.74,0.534448866829499,NA,2787.95,94.49,318086,-11866.55293,29.50679
"PER","Peru","Western Hemisphere","South America","EM",2013,6.23,0.8,25.06,25.615,20.479,2.76,0.32,7.71,0.49310630846938,NA,2707.25,90.93,337915,-9333.690452,29.773986
"PER","Peru","Western Hemisphere","South America","EM",2014,3.26,0.76,22.63,24.691,20.2,0.81,0.33,7.73,0.491006940148937,NA,2636.54,87.62,348937,-2823.161692,30.090372
"PER","Peru","Western Hemisphere","South America","EM",2015,1.88,0.77,19.91,23.682,18.704,2.29,0.38,7.76,0.513903067687892,1.4102,2725.06,89.43,355504,-8124.88732,30.470739
"PER","Peru","Western Hemisphere","South America","EM",2016,6.19,0.76,18.71,22.205,19.608,1.48,0.37,7.72,0.515658257685888,NA,2883.89,93.25,377493,-5583.08986,30.926036
"PER","Peru","Western Hemisphere","South America","EM",2017,5.7,0.76,20.47,20.613,19.316,1.59,0.39,7.73,0.525402207993584,NA,3051.24,97.04,398997,-6360.423389,31.444299
"PER","Peru","Western Hemisphere","South America","EM",2018,6.46,0.76,20.91,21.688,19.991,1.52,0.39,7.76,0.53791985141432,NA,3224.75,100.81,424768,-6468.745215,31.989265
"PER","Peru","Western Hemisphere","South America","EM",2019,4.05,0.75,19.93,21.456,19.91,1.81,0.39,NA,0.526907173588844,NA,3325.92,102.3,441976,-7995.510173,32.510462
"PER","Peru","Western Hemisphere","South America","EM",2020,-10.04,0.74,19.88,18.807,19.292,NA,NA,NA,0.527130648058708,1.5196,2938,89.11,397612,NA,32.971846
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",1981,14.47,0.05,71.98,NA,32.429,2.98,0.19,NA,0.605614096333595,NA,4.25,3.86,8670,-258.0833334,1.101983
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",1982,10.22,0.05,58.62,NA,20.019,2.13,0.19,NA,0.607729225472575,NA,4.92,4.39,9556,-203.5000001,1.120019
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",1983,-6.79,0.05,54.01,NA,14.231,1.28,0.22,NA,0.606286519352487,NA,4.83,4.24,8907,-114.0833334,1.138071
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",1984,-2.35,0.04,51.58,NA,15.835,1.26,0.24,NA,0.599346592496016,NA,3.67,3.18,8698,-109.75,1.155083
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",1985,-1.09,0.04,40.43,NA,20.515,-0.08,0.25,4.85,0.599372394654051,NA,3.31,2.83,8603,6.979591837,1.170296
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",1986,-1.33,0,31.62,NA,12.786,-0.26,0.31,NA,0.59999526086831,NA,0.17,0.14,8489,21.83333333,1.183382
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",1987,-2.2,0.03,26.95,NA,14.39,0.42,0.37,NA,0.600170161887504,NA,2.11,1.77,8302,-35,1.194532
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",1988,-0.53,0.02,25.38,NA,10.892,0.76,0.36,NA,0.603848125423331,NA,1.72,1.43,8258,-62.90731707,1.20415
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",1989,3.05,0.04,29.3,NA,15.417,1.75,0.34,NA,0.602746464103844,NA,3.25,2.68,8510,-148.8941176,1.212858
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",1990,5.31,0.03,31.16,NA,22.48,1.22,0.29,5.27,0.612097346428775,0.1974,2.99,2.45,8962,-109.4117647,1.221121
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",1991,6.61,0.05,31.95,NA,15.95,1.77,0.29,NA,0.610784214497668,NA,4.8,3.91,9554,-169.3411765,1.229108
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",1992,12.59,0.06,29.29,NA,16.071,1.65,0.27,NA,0.610261300812605,NA,6.19,5.01,10757,-177.8823529,1.236685
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",1993,1.69,0.17,27.24,NA,16.542,3.47,0.28,NA,0.612809549785299,NA,18.26,14.68,10939,-379.2119871,1.243605
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",1994,5.78,0.22,29.72,NA,24.188,4.46,0.25,NA,0.613108701721621,NA,25.67,20.54,11571,-516.1749472,1.249527
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",1995,5.98,0.25,31.87,NA,25.85,2.44,0.26,6.86,0.604247884712637,0.2511,30.4,24.24,12263,-298.9342691,1.2542
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",1996,9.1,0.21,31.1,NA,25.658,2.66,0.26,NA,0.602938092597386,NA,28.13,22.37,13379,-355.3999339,1.257547
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",1997,9.37,0.21,34.24,NA,19.091,6.83,0.31,NA,0.605267841387033,NA,30.2,23.97,14633,-999.3476418,1.259838
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",1998,9.34,0.28,30.79,NA,22.35,4.56,0.27,NA,0.60951086384476,NA,44.57,35.33,16000,-729.7674812,1.261699
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",1999,9.59,0.31,28.55,NA,21.096,2.16,0.28,NA,0.609000233339207,NA,54.4,43.04,17534,-379.2,1.263927
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2000,9.29,0.2,37.8,NA,23.064,3.41,0.28,7.21,0.610567208566067,0.3078,38.1,30.07,19163,-654.3000347,1.267159
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2001,5.98,0.2,36.63,NA,30.952,3.37,0.32,7.24,0.610126072485943,NA,40.9,32.16,20308,-684.9000366,1.271627
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2002,8.84,0.36,33.49,NA,23.115,4.08,0.34,7.28,0.615085362093055,NA,79.1,61.93,22104,-901.4,1.27721
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2003,15.99,0.34,41.07,NA,33.43,2.27,0.35,7.23,0.613446063742504,NA,86.8,67.62,25639,-583.1,1.283564
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2004,10.22,0.31,48.19,NA,32.889,3.44,0.33,7.3,0.616564258378028,NA,86.9,67.36,28259,-972.7,1.290115
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2005,9.19,0.3,55.77,NA,53.83,1.94,0.3,7.16,0.619183953947992,0.3229,92.4,71.27,30857,-598.7,1.296497
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2006,17.64,0.25,54.81,NA,53.76,1.41,0.32,7.28,0.621932534320305,NA,91.2,70.02,36299,-512.7,1.302552
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2007,7.06,0.28,55.25,NA,45.644,2.14,0.34,7.32,0.619821165699593,NA,109.4,83.61,38860,-830,1.30845
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2008,5.3,0.23,70.33,NA,51.382,5.13,0.28,7.18,0.620703767490578,NA,94.5,71.89,40918,-2100.8,1.314449
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2009,-4.1,0.28,46.57,NA,37.071,1.81,0.35,7.03,0.622443782152105,NA,109.3,82.75,39241,-709.1,1.320921
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2010,4.67,0.22,48.64,NA,36.892,1.34,0.31,7.04,0.607869356919105,0.3505,90.9,68.44,41073,-549.4,1.328144
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2011,1.89,0.39,64.96,NA,35.864,-0.06,0.31,7.03,0.609010221620046,NA,161.8,121.09,41850,26.16434769,1.33618
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2012,-3.39,0.34,65.73,NA,32.963,-5.18,0.32,6.98,0.603454017713829,NA,138.79,103.2,40430,2093.764923,1.344814
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2013,0.65,0.36,65.58,NA,37.539,-2.93,0.31,7.21,0.605485243037697,NA,145.13,107.21,40692,1192.470203,1.353708
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2014,-0.57,0.36,63.05,NA,33.289,1.68,0.3,7.19,0.607999214761127,NA,144.83,106.31,40459,-679.1211519,1.362337
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2015,-7.21,0.41,51.12,NA,28.964,0.13,0.33,6.91,0.609431806137997,0.3686,155.2,113.26,37543,-48.4903721,1.370332
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2016,-3.17,0.4,40.23,NA,16.439,0,0.36,7.23,0.672711833197232,NA,145.16,105.37,36353,-1.741016323,1.377563
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2017,0.29,0.37,44.09,NA,22.726,-1.26,0.36,7.18,0.670709522624697,NA,135.09,97.6,36460,458.8463274,1.38406
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2018,2.47,0.37,50.86,NA,15.479,-2.05,0.35,7.26,0.672862073770755,NA,138.71,99.8,37360,765.2274647,1.389841
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2019,0.52,0.38,43.77,NA,12.196,0.19,0.36,NA,0.670953026728533,NA,143.26,102.7,37553,-69.81377023,1.394969
"TTO","Trinidad and Tobago","Western Hemisphere","Caribbean","EM",2020,-6.72,0.51,37.93,NA,7,NA,NA,NA,0.666595941821531,0.3305,178.02,127.2,35031,NA,1.399491
"URY","Uruguay","Western Hemisphere","South America","EM",1981,11.54,NA,18.12,17.087,9.325,0.32,0.12,NA,0.408749182459408,NA,NA,NA,15153,-48.6,2.934624
"URY","Uruguay","Western Hemisphere","South America","EM",1982,-3.74,NA,15.76,16.092,12.316,-0.09,0.16,NA,0.41212764316461,NA,NA,NA,14586,13.7,2.953852
"URY","Uruguay","Western Hemisphere","South America","EM",1983,0.51,NA,13,15.734,8.766,0.04,0.12,NA,0.411445427043502,NA,NA,NA,14660,-5.6,2.973048
"URY","Uruguay","Western Hemisphere","South America","EM",1984,2.48,NA,14.67,13.263,7.624,0.02,0.16,NA,0.419563407293256,NA,NA,NA,15023,-3.4,2.99225
"URY","Uruguay","Western Hemisphere","South America","EM",1985,4.69,NA,13.54,12.38,7.561,-0.05,0.18,5.7,0.681659487677317,NA,NA,NA,15727,7.9,3.011519
"URY","Uruguay","Western Hemisphere","South America","EM",1986,11.05,NA,13.97,12.223,10.355,0.19,0.17,NA,0.706036261775134,NA,NA,NA,17465,-32.5,3.030651
"URY","Uruguay","Western Hemisphere","South America","EM",1987,10.6,NA,14.27,15.442,10.468,0.28,0.15,NA,0.704256193287614,NA,NA,NA,19316,-55,3.049581
"URY","Uruguay","Western Hemisphere","South America","EM",1988,5.05,NA,14.69,14.447,11.26,0.22,0.16,NA,0.702366275814409,NA,NA,NA,20291,-44.5,3.068714
"URY","Uruguay","Western Hemisphere","South America","EM",1989,5.07,NA,16.06,12.561,10.646,NA,0.15,NA,0.703708218730385,NA,NA,NA,21319,NA,3.088603
"URY","Uruguay","Western Hemisphere","South America","EM",1990,4.05,NA,16.24,13.531,11.837,NA,0.14,6.08,0.698715141357925,0.2375,NA,NA,22183,NA,3.109598
"URY","Uruguay","Western Hemisphere","South America","EM",1991,7.04,NA,15.17,16.542,12.922,NA,0.13,NA,0.697509593757685,NA,NA,NA,23745,NA,3.131657
"URY","Uruguay","Western Hemisphere","South America","EM",1992,10.39,NA,15.9,16.902,12.075,NA,0.12,NA,0.699208016920235,NA,NA,NA,26212,NA,3.154459
"URY","Uruguay","Western Hemisphere","South America","EM",1993,5.09,NA,19.12,17.23,11.683,0.37,0.12,NA,0.696415077561236,NA,NA,NA,27546,-101.5,3.177734
"URY","Uruguay","Western Hemisphere","South America","EM",1994,9.57,NA,19.76,17.422,11.139,0.51,0.11,NA,0.700391671089322,NA,NA,NA,30183,-154.5,3.201149
"URY","Uruguay","Western Hemisphere","South America","EM",1995,0.62,NA,19.14,16.827,11.925,0.52,0.11,6.18,0.704863094414069,0.234,NA,NA,30370,-156.6,3.224275
"URY","Uruguay","Western Hemisphere","South America","EM",1996,7.51,NA,20,16.728,11.755,0.42,0.1,NA,0.705331875211772,NA,NA,NA,32651,-136.8,3.247383
"URY","Uruguay","Western Hemisphere","South America","EM",1997,6.86,NA,20.55,16.845,14.403,0.32,0.09,NA,0.724504712564841,NA,NA,NA,34890,-113.2,3.270158
"URY","Uruguay","Western Hemisphere","South America","EM",1998,5.45,NA,21.08,17.338,14.236,0.42,0.13,NA,0.725771098028867,NA,NA,NA,36793,-154.8,3.291053
"URY","Uruguay","Western Hemisphere","South America","EM",1999,-1.56,NA,17.9,15.075,12.901,0.65,0.12,NA,0.724974201518601,NA,NA,NA,36218,-235.3,3.308005
"URY","Uruguay","Western Hemisphere","South America","EM",2000,0.42,NA,19.61,14.457,11.025,0.74,0.15,7.13,0.723507497089753,0.2356,NA,NA,36370,-267.8086,3.319734
"URY","Uruguay","Western Hemisphere","South America","EM",2001,-1.34,0,16.88,14.328,10.998,0.81,0.16,7.11,0.724394158803315,NA,0.01,0,35881,-290.6313143,3.325471
"URY","Uruguay","Western Hemisphere","South America","EM",2002,-5.58,0.11,13.82,13.073,14.613,0.53,0.15,7.26,0.723896314544438,NA,36.05,10.84,33879,-180.0078839,3.326046
"URY","Uruguay","Western Hemisphere","South America","EM",2003,4.23,0.17,15.65,15.206,13.332,1.14,0.14,7.06,0.724545379182279,NA,61.75,18.58,35311,-401.3309926,3.323661
"URY","Uruguay","Western Hemisphere","South America","EM",2004,7.46,0.18,19.36,17.468,16.101,0.83,0.15,7.19,0.726079931501599,NA,69.9,21.04,37944,-314.6523304,3.321486
"URY","Uruguay","Western Hemisphere","South America","EM",2005,10.13,0.18,20.62,17.699,16.516,1.94,0.16,7.19,0.724315804405505,0.299,76.74,23.1,41789,-811.1405456,3.321799
"URY","Uruguay","Western Hemisphere","South America","EM",2006,7.25,0.2,22.03,17.677,16.075,3.33,0.18,7.11,0.722010436609419,NA,88.93,26.74,44818,-1494.522937,3.325403
"URY","Uruguay","Western Hemisphere","South America","EM",2007,9.4,0.2,23.03,17.654,17.109,2.53,0.19,7.14,0.72386968327177,NA,96.48,28.96,49033,-1240.075741,3.331753
"URY","Uruguay","Western Hemisphere","South America","EM",2008,9.26,0.2,30.52,17.632,16.119,3.95,0.19,7.18,0.723663391950055,NA,107.91,32.31,53573,-2116.600571,3.340221
"URY","Uruguay","Western Hemisphere","South America","EM",2009,5.04,0.18,25.22,17.61,16.956,2.69,0.17,7.23,0.723657219891068,NA,101.07,30.17,56273,-1512.181816,3.349676
"URY","Uruguay","Western Hemisphere","South America","EM",2010,9.06,0.2,30.14,17.588,16.195,3.83,0.2,7.42,0.724638562889774,0.3384,124.89,37.18,61371,-2348.781861,3.359273
"URY","Uruguay","Western Hemisphere","South America","EM",2011,7.36,0.2,33.86,17.566,16.7,3.81,0.21,7.45,0.724286161252849,NA,128.84,38.24,65887,-2510.898656,3.368926
"URY","Uruguay","Western Hemisphere","South America","EM",2012,1.35,0.14,37.04,17.544,13.887,3.35,0.21,7.44,0.724342861752755,NA,91.6,27.11,66779,-2240.230849,3.378975
"URY","Uruguay","Western Hemisphere","South America","EM",2013,5.48,0.14,36.56,17.521,14.295,4.32,0.22,7.34,0.716619935767947,NA,98.85,29.16,70438,-3045.142183,3.389436
"URY","Uruguay","Western Hemisphere","South America","EM",2014,5.38,0.13,34.67,17.499,14.542,3.03,0.22,7.23,0.721927620162182,NA,97.83,28.77,74226,-2247.271203,3.400439
"URY","Uruguay","Western Hemisphere","South America","EM",2015,0.96,0.12,32.1,17.477,17.223,1.03,0.22,7.26,0.723375556877463,0.3532,90.27,26.46,74939,-774.7001697,3.412013
"URY","Uruguay","Western Hemisphere","South America","EM",2016,2.6,0.12,27.98,17.455,18.202,-2.38,0.24,7.26,0.724093088612164,NA,90.44,26.41,76887,1827.632034,3.424139
"URY","Uruguay","Western Hemisphere","South America","EM",2017,2.85,0.14,29.58,15.829,15.801,-2.63,0.26,7.23,0.723318125332871,NA,109.38,31.83,79077,2078.605372,3.436645
"URY","Uruguay","Western Hemisphere","South America","EM",2018,2.89,0.14,30.6,14.953,14.462,-0.61,0.3,7.25,0.723965072859814,NA,113.96,33.04,81362,500.1717717,3.44929
"URY","Uruguay","Western Hemisphere","South America","EM",2019,2.12,0.14,26.88,14.826,16.273,1.5,0.3,NA,0.722626083624306,NA,112.27,32.43,83089,-1246.533976,3.461731
"URY","Uruguay","Western Hemisphere","South America","EM",2020,-4.56,0.14,24.5,14.319,12.873,3.29,NA,NA,0.712847225248626,0.3671,110.72,31.87,79302,-2612.793492,3.473727
"VEN","Venezuela","Western Hemisphere","South America","EM",1981,8.05,NA,25.33,22.504,28.779,0.14,0.24,NA,0.472815461657098,NA,NA,NA,128536,-184,15.597878
"VEN","Venezuela","Western Hemisphere","South America","EM",1982,8.99,NA,20.43,25.452,21.054,0.18,0.25,NA,0.473764185000778,NA,NA,NA,140087,-253,16.01757
"VEN","Venezuela","Western Hemisphere","South America","EM",1983,-6.32,NA,16.58,11.42,17.829,0.07,0.25,NA,0.473813837625836,NA,NA,NA,131227,-86,16.443128
"VEN","Venezuela","Western Hemisphere","South America","EM",1984,9.02,NA,16.22,18.113,27.583,0,0.23,NA,0.462284236871224,NA,NA,NA,143063,3,16.876703
"VEN","Venezuela","Western Hemisphere","South America","EM",1985,4.06,0,13.98,19.154,25.86,0.04,0.23,5.42,0.464448137057162,NA,1,0.06,148868,-57,17.319513
"VEN","Venezuela","Western Hemisphere","South America","EM",1986,8.22,NA,10.74,20.809,18.653,-0.28,0.26,NA,0.465480680944371,NA,NA,NA,161098,444,17.772
"VEN","Venezuela","Western Hemisphere","South America","EM",1987,7.39,NA,11.12,25.185,25.497,-0.01,0.26,NA,0.465174593480819,NA,NA,NA,173008,16,18.232733
"VEN","Venezuela","Western Hemisphere","South America","EM",1988,10.27,NA,11.03,27.882,20.139,0.01,0.27,NA,0.466113017217132,NA,NA,NA,190770,-21,18.69885
"VEN","Venezuela","Western Hemisphere","South America","EM",1989,-10.54,NA,11.84,12.699,21.124,0.02,0.21,NA,0.468026726850565,NA,NA,NA,170654,-34,19.166474
"VEN","Venezuela","Western Hemisphere","South America","EM",1990,10.45,0,13.44,10.218,25.935,0.04,0.19,5.37,0.467086126794986,0.1855,1,0.05,188492,-76,19.632665
"VEN","Venezuela","Western Hemisphere","South America","EM",1991,13.44,0,12.51,18.68,21.264,0.81,0.2,NA,0.465995420732272,NA,2,0.1,213827,-1728,20.096314
"VEN","Venezuela","Western Hemisphere","South America","EM",1992,8.48,0,11.92,23.721,17.543,0.2,0.19,NA,0.463884811343061,NA,2,0.1,231954,-473,20.557694
"VEN","Venezuela","Western Hemisphere","South America","EM",1993,2.65,0,11.16,18.75,15.001,-0.22,0.19,NA,0.467818239542273,NA,2,0.1,238104,514,21.0169
"VEN","Venezuela","Western Hemisphere","South America","EM",1994,-0.26,0,10.66,14.156,18.511,0.19,0.18,NA,0.469685863657002,NA,2,0.09,237475,-455,21.474553
"VEN","Venezuela","Western Hemisphere","South America","EM",1995,6.13,0,12.06,18.114,20.721,0.35,0.14,4.51,0.474760520569006,0.2419,2,0.09,252035,-894,21.931087
"VEN","Venezuela","Western Hemisphere","South America","EM",1996,1.63,0,13.78,16.555,29.253,0.65,0.18,NA,0.475134788570943,NA,4,0.18,256142,-1676,22.38565
